D -2.40 28.87
D -2.45 28.87
D -2.48 28.88
D -2.52 28.85
D -2.57 28.88
D -2.65 28.88
D -2.68 28.93
D -2.70 28.98
D -2.73 29.02
M -2.73 29.02
D -2.77 28.98
D -2.82 28.98
D -2.82 29.05
D -2.87 29.05
D -2.88 29.08
D -2.92 29.08
D -2.97 29.13
D -3.00 29.15
D -3.02 29.18
D -3.02 29.22
D -3.07 29.23
D -3.12 29.23
D -3.15 29.22
D -3.22 29.22
D -3.23 29.22
D -3.27 29.23
D -3.30 29.20
D -3.47 29.23
D -3.60 29.25
D -3.78 29.22
D -3.90 29.23
D -3.93 29.25
D -4.03 29.33
D -4.15 29.38
D -4.45 29.42
M -4.45 29.42
D -4.55 29.43
D -4.80 29.33
D -4.93 29.35
D -5.10 29.40
D -5.20 29.47
D -5.45 29.53
D -5.58 29.60
D -5.72 29.63
D -5.80 29.62
D -5.92 29.52
D -5.98 29.50
D -6.05 29.50
D -6.17 29.53
D -6.30 29.55
D -6.45 29.67
D -6.58 29.70
D -6.63 29.73
D -6.75 29.88
D -6.82 30.02
D -6.87 30.08
D -6.97 30.18
D -7.13 30.32
D -7.37 30.42
D -7.58 30.45
D -7.90 30.67
D -8.00 30.70
D -8.18 30.77
M -8.18 30.77
D -8.20 30.72
D -8.20 30.67
D -8.22 30.60
D -8.23 30.55
D -8.23 30.50
D -8.25 30.43
D -8.25 30.38
D -8.27 30.33
D -8.27 30.27
D -8.28 30.22
D -8.28 30.17
D -8.30 30.10
D -8.30 30.05
D -8.32 30.00
D -8.32 29.93
D -8.33 29.88
D -8.33 29.83
D -8.35 29.77
D -8.35 29.72
D -8.37 29.67
D -8.37 29.60
D -8.38 29.55
D -8.38 29.50
D -8.40 29.43
D -8.40 29.38
D -8.42 29.33
D -8.42 29.27
D -8.43 29.22
D -8.43 29.17
D -8.45 29.10
D -8.45 29.05
D -8.47 29.00
D -8.47 28.93
D -8.48 28.90
D -8.55 28.93
D -8.67 28.97
D -8.83 28.87
D -9.10 28.62
D -9.17 28.52
D -9.23 28.40
D -9.27 28.37
D -9.28 28.37
D -9.30 28.40
D -9.37 28.52
D -9.43 28.52
D -9.47 28.53
D -9.48 28.57
D -9.55 28.57
D -9.55 28.62
D -9.57 28.58
D -9.60 28.62
D -9.72 28.63
D -9.75 28.67
D -9.78 28.70
D -9.82 28.67
D -9.95 28.63
D -10.15 28.62
D -10.22 28.57
D -10.30 28.63
D -10.37 28.62
D -10.43 28.65
D -10.52 28.63
D -10.57 28.67
D -10.62 28.67
D -10.65 28.70
D -10.68 28.67
D -10.72 28.67
D -10.72 28.62
D -10.83 28.55
D -10.93 28.55
D -11.08 28.48
D -11.17 28.48
D -11.23 28.47
D -11.28 28.43
D -11.35 28.43
D -11.45 28.37
D -11.55 28.37
D -11.67 28.43
D -11.68 28.42
D -11.72 28.45
D -11.78 28.45
D -11.82 28.48
D -11.87 28.50
D -11.87 28.53
D -11.90 28.55
D -11.92 28.57
D -11.92 28.60
D -11.95 28.62
D -11.98 28.68
D -11.98 28.75
D -12.05 28.77
D -12.07 28.80
D -12.13 28.85
D -12.20 28.93
D -12.30 29.00
D -12.38 29.03
D -12.37 29.10
D -12.38 29.10
D -12.40 29.10
D -12.38 29.13
D -12.37 29.18
D -12.38 29.23
D -12.37 29.25
D -12.38 29.28
D -12.42 29.30
D -12.42 29.38
D -12.43 29.40
D -12.45 29.47
D -12.47 29.48
D -12.43 29.53
D -12.38 29.52
D -12.40 29.48
D -12.38 29.48
D -12.35 29.45
D -12.23 29.48
D -12.22 29.55
D -12.18 29.57
D -12.20 29.60
D -12.22 29.63
D -12.18 29.72
D -12.15 29.75
D -12.15 29.80
D -12.22 29.80
D -12.27 29.80
D -12.32 29.80
D -12.38 29.80
D -12.43 29.80
D -12.48 29.80
D -12.53 29.80
D -12.60 29.80
D -12.65 29.80
D -12.70 29.80
D -12.77 29.80
D -12.82 29.80
D -12.87 29.80
D -12.92 29.80
D -12.98 29.80
D -13.03 29.80
D -13.08 29.80
D -13.15 29.80
D -13.20 29.80
D -13.25 29.80
D -13.30 29.80
D -13.37 29.80
D -13.42 29.80
D -13.45 29.80
D -13.45 29.72
D -13.42 29.63
D -13.37 29.62
D -13.35 29.65
D -13.32 29.65
D -13.30 29.68
D -13.27 29.68
D -13.25 29.68
D -13.25 29.63
D -13.22 29.58
D -13.23 29.55
D -13.30 29.47
D -13.33 29.38
D -13.35 29.37
D -13.35 29.33
D -13.37 29.30
D -13.40 29.23
D -13.43 29.20
D -13.43 29.18
D -13.40 29.17
D -13.38 29.15
D -13.40 29.02
D -13.35 28.97
D -13.17 28.92
D -13.13 28.88
D -13.10 28.87
D -13.08 28.85
D -13.05 28.85
D -13.03 28.83
D -12.98 28.82
D -12.97 28.77
D -12.90 28.73
D -12.85 28.68
D -12.85 28.63
D -12.90 28.58
D -12.88 28.57
D -12.82 28.57
D -12.78 28.52
D -12.75 28.50
D -12.72 28.50
D -12.70 28.53
D -12.67 28.53
D -12.62 28.48
D -12.52 28.45
D -12.43 28.35
D -12.43 28.23
D -12.40 28.20
D -12.43 28.15
D -12.38 28.12
D -12.37 28.03
D -12.37 27.98
D -12.32 27.97
D -12.25 27.87
D -12.25 27.83
D -12.28 27.82
D -12.30 27.78
D -12.30 27.67
D -12.27 27.63
D -12.22 27.57
D -12.17 27.53
D -12.07 27.50
D -11.98 27.48
D -11.95 27.47
D -11.78 27.23
D -11.62 27.22
D -11.57 27.20
D -11.58 27.15
D -11.60 27.03
D -11.70 27.05
D -11.75 27.00
D -11.85 27.00
D -11.90 26.97
D -11.97 26.90
D -11.97 26.87
D -11.97 26.78
D -12.02 26.72
D -11.98 26.67
D -11.95 26.50
D -11.92 26.47
D -11.92 26.45
D -11.92 26.37
D -11.93 26.32
D -11.93 26.28
D -11.93 26.25
D -11.90 26.20
D -11.90 25.98
D -11.85 25.97
D -11.82 25.90
D -11.78 25.87
D -11.80 25.83
D -11.78 25.73
D -11.72 25.63
D -11.73 25.58
D -11.75 25.58
D -11.75 25.55
D -11.78 25.52
D -11.77 25.50
D -11.75 25.50
D -11.72 25.50
D -11.67 25.43
D -11.65 25.40
D -11.63 25.37
D -11.55 25.32
D -11.50 25.32
D -11.47 25.33
D -11.38 25.28
D -11.35 25.30
D -11.35 25.32
D -11.30 25.30
D -11.28 25.35
D -11.25 25.33
D -11.20 25.35
D -11.20 25.33
D -11.25 25.18
D -11.27 24.97
D -11.28 24.88
D -11.32 24.82
D -11.32 24.75
D -11.33 24.70
D -11.38 24.65
D -11.40 24.60
D -11.43 24.58
D -11.47 24.52
D -11.47 24.45
D -11.42 24.38
D -11.40 24.32
D -11.38 24.30
D -11.37 24.30
D -11.35 24.37
D -11.28 24.42
D -11.20 24.42
D -11.17 24.38
D -11.12 24.40
D -11.05 24.32
D -11.05 24.25
D -11.03 24.20
D -11.03 24.15
D -11.02 24.13
D -10.98 24.15
D -10.95 24.13
D -10.92 24.13
D -10.88 24.07
D -10.87 23.98
M -10.87 23.98
D -10.88 23.97
D -10.93 23.95
D -10.97 23.90
D -11.02 23.88
D -11.03 23.85
D -11.00 23.77
D -11.02 23.67
D -10.97 23.48
D -10.98 23.37
D -11.08 23.22
D -11.08 23.15
D -11.10 23.08
D -11.10 22.95
D -11.07 22.90
D -11.05 22.87
D -11.10 22.78
D -11.10 22.72
D -11.07 22.65
D -11.03 22.60
D -11.03 22.53
D -11.05 22.52
D -11.13 22.48
D -11.18 22.33
D -11.23 22.30
D -11.25 22.25
D -11.25 22.23
D -11.18 22.27
D -11.07 22.25
D -10.98 22.18
D -10.95 22.20
D -10.87 22.17
D -10.82 22.20
D -10.78 22.30
D -10.75 22.32
D -10.70 22.32
D -10.67 22.30
D -10.53 22.30
D -10.50 22.27
D -10.42 22.30
D -10.37 22.32
D -10.30 22.27
D -10.27 22.27
D -10.15 22.20
D -10.05 22.20
D -10.00 22.17
D -9.93 22.17
D -9.90 22.10
D -9.87 22.08
D -9.88 22.07
D -9.87 22.05
D -9.85 22.02
D -9.78 21.98
D -9.75 21.98
D -9.75 21.95
D -9.73 21.95
D -9.67 21.87
D -9.62 21.85
D -9.45 21.82
D -9.40 21.78
D -9.23 21.85
D -9.08 21.83
D -9.03 21.85
D -8.83 21.87
D -8.77 21.88
D -8.63 21.90
D -8.60 21.93
D -8.58 21.92
D -8.55 21.93
D -8.48 21.93
D -8.42 21.93
D -8.35 21.90
D -8.32 21.92
D -8.28 21.88
D -8.15 21.87
D -8.12 21.82
D -8.05 21.80
D -8.00 21.75
D -7.93 21.75
D -7.88 21.77
D -7.85 21.77
D -7.78 21.77
D -7.58 21.85
D -7.53 21.83
D -7.48 21.87
D -7.45 21.85
D -7.42 21.85
D -7.40 21.83
D -7.37 21.83
D -7.28 21.78
D -7.28 21.73
D -7.28 21.67
D -7.28 21.62
D -7.28 21.57
D -7.28 21.50
D -7.28 21.45
D -7.28 21.40
D -7.28 21.33
D -7.28 21.28
D -7.28 21.23
D -7.28 21.17
D -7.28 21.12
D -7.28 21.07
D -7.28 21.00
D -7.28 20.95
D -7.28 20.90
D -7.28 20.83
D -7.28 20.78
D -7.28 20.73
D -7.28 20.67
D -7.28 20.62
D -7.28 20.53
D -7.23 20.53
D -7.12 20.55
D -7.07 20.57
D -6.92 20.63
D -6.92 20.58
D -6.92 20.33
D -7.00 20.32
D -7.00 20.27
D -7.00 20.20
D -7.00 20.15
D -7.00 20.10
D -7.00 20.03
D -7.00 19.98
D -7.00 19.93
D -7.00 19.87
D -7.00 19.82
D -7.00 19.77
D -7.00 19.70
D -7.00 19.65
D -7.00 19.60
D -7.00 19.55
D -7.05 19.57
D -7.10 19.53
D -7.15 19.50
D -7.27 19.48
D -7.37 19.50
D -7.47 19.53
D -7.48 19.53
D -7.52 19.48
D -7.57 19.47
D -7.58 19.37
D -7.68 19.40
D -7.88 19.35
D -8.00 19.37
D -8.00 19.32
D -8.00 19.27
D -8.00 19.20
D -8.00 19.15
D -8.00 19.10
D -8.00 19.03
D -8.00 18.98
D -8.00 18.93
D -8.00 18.90
D -8.00 18.80
D -7.97 18.77
D -7.93 18.77
D -7.93 18.68
D -7.93 18.53
D -7.95 18.52
D -8.00 18.53
D -8.00 18.42
D -8.02 18.38
D -8.00 18.33
D -8.00 18.20
D -8.03 18.12
D -8.10 18.12
D -8.10 18.00
D -8.05 17.95
D -8.05 17.90
D -8.05 17.85
D -8.08 17.80
D -8.07 17.73
D -8.10 17.63
D -8.08 17.53
D -8.07 17.52
D -8.03 17.55
D -8.02 17.55
D -8.00 17.50
D -7.95 17.48
D -7.95 17.47
D -7.93 17.47
D -7.92 17.43
D -7.88 17.45
D -7.87 17.42
D -7.85 17.42
D -7.85 17.38
D -7.83 17.40
D -7.82 17.37
D -7.78 17.37
D -7.78 17.33
D -7.75 17.32
D -7.72 17.32
D -7.72 17.30
D -7.70 17.30
D -7.70 17.28
D -7.63 17.28
D -7.58 17.22
D -7.52 17.18
D -7.47 17.15
D -7.45 17.15
D -7.45 17.18
D -7.43 17.18
D -7.42 17.15
D -7.42 17.13
D -7.43 17.12
D -7.42 17.10
D -7.35 17.10
D -7.30 17.00
D -7.25 16.98
D -7.20 16.95
D -7.17 16.95
D -7.15 16.93
D -7.08 16.92
D -7.07 16.93
D -7.07 16.97
D -7.02 16.97
D -6.98 16.95
D -6.97 16.92
D -6.90 16.93
D -6.87 16.90
D -6.85 16.87
D -6.82 16.87
D -6.78 16.83
D -6.72 16.82
D -6.68 16.78
D -6.60 16.77
D -6.57 16.73
D -6.53 16.75
D -6.50 16.72
D -6.47 16.72
D -6.47 16.70
D -6.42 16.72
D -6.40 16.68
D -6.37 16.70
D -6.35 16.68
D -6.35 16.72
D -6.33 16.72
D -6.28 16.70
D -6.20 16.72
D -6.17 16.72
D -6.13 16.68
D -6.12 16.65
D -6.10 16.63
D -6.08 16.62
D -6.07 16.63
D -6.07 16.60
D -5.98 16.60
D -5.98 16.58
D -5.97 16.58
D -5.92 16.60
D -5.90 16.58
D -5.88 16.52
D -5.90 16.43
D -5.88 16.40
D -5.85 16.37
D -5.85 16.32
D -5.85 16.22
D -5.85 16.17
D -5.87 16.12
D -5.87 16.05
D -5.87 16.00
D -5.87 15.95
D -5.87 15.88
D -5.87 15.82
D -5.87 15.77
D -5.87 15.72
D -5.85 15.67
D -5.85 15.62
D -5.85 15.55
D -5.87 15.50
D -5.87 15.45
D -5.87 15.38
D -5.87 15.33
D -5.87 15.28
D -5.87 15.22
D -5.87 15.17
D -5.87 15.12
D -5.87 15.05
D -5.87 15.00
D -5.87 14.95
D -5.87 14.90
D -5.87 14.83
D -5.88 14.78
D -5.87 14.70
D -5.90 14.60
D -5.88 14.50
D -5.90 14.47
D -5.88 14.25
D -5.87 14.18
D -5.88 14.03
D -5.83 13.98
D -5.87 13.77
D -5.87 13.53
D -5.85 13.45
D -5.87 13.38
D -5.88 13.33
D -5.87 13.25
D -5.85 13.18
M -4.63 13.08
D -4.67 13.08
D -4.67 13.07
D -4.68 13.02
D -4.72 12.92
D -4.72 12.87
D -4.73 12.82
D -4.80 12.78
D -4.83 12.78
D -4.87 12.72
D -4.93 12.70
D -4.93 12.62
D -5.00 12.60
D -5.05 12.50
D -5.05 12.47
D -5.10 12.47
D -5.12 12.53
D -5.17 12.53
D -5.22 12.53
D -5.27 12.53
D -5.33 12.53
D -5.38 12.53
D -5.43 12.53
D -5.50 12.53
D -5.55 12.53
D -5.60 12.53
D -5.67 12.53
D -5.72 12.53
D -5.73 12.47
D -5.73 12.42
D -5.73 12.37
D -5.73 12.28
D -5.78 12.20
M -17.80 25.27
D -17.78 25.18
D -17.80 25.13
D -17.83 25.10
D -17.83 25.07
D -17.83 25.05
D -17.82 25.05
D -17.83 25.02
D -17.82 25.00
D -17.82 24.98
D -17.78 24.97
D -17.80 24.95
D -17.82 24.93
D -17.83 24.83
D -17.87 24.77
D -17.88 24.77
D -17.90 24.73
D -17.93 24.70
D -17.95 24.65
D -18.02 24.62
D -18.05 24.57
D -18.05 24.50
D -17.95 24.42
D -17.95 24.37
D -18.03 24.30
D -18.00 24.23
D -18.03 24.18
D -18.12 24.10
D -18.12 24.05
D -18.17 24.00
D -18.20 23.92
D -18.25 23.90
D -18.27 23.87
D -18.43 23.72
D -18.43 23.68
D -18.47 23.65
D -18.48 23.62
D -18.47 23.57
D -18.40 23.57
D -18.37 23.55
D -18.35 23.57
D -18.33 23.55
D -18.30 23.52
D -18.27 23.52
D -18.23 23.50
D -18.23 23.47
D -18.20 23.45
D -18.20 23.40
D -18.17 23.40
D -18.08 23.33
D -18.02 23.32
D -18.00 23.30
D -18.00 23.08
D -18.02 23.02
D -18.03 22.95
D -18.03 22.88
D -18.05 22.83
D -18.07 22.77
D -18.08 22.70
D -18.08 22.63
D -18.10 22.57
D -18.12 22.52
D -18.12 22.45
D -18.13 22.38
D -18.15 22.32
D -18.15 22.27
D -18.17 22.20
D -18.18 22.13
D -18.18 22.07
D -18.20 22.00
D -18.22 21.95
D -18.23 21.88
D -18.23 21.82
D -18.25 21.75
D -18.27 21.68
D -18.27 21.62
D -18.28 21.57
D -18.30 21.47
D -18.30 21.37
D -18.32 21.30
D -18.32 21.23
D -18.32 21.17
D -18.32 21.12
D -18.32 21.05
D -18.32 21.00
D -18.37 21.00
D -18.42 21.00
D -18.48 21.00
D -18.53 21.00
D -18.58 21.00
D -18.63 21.00
D -18.70 21.00
D -18.75 21.00
D -18.80 21.00
D -18.87 21.00
D -18.92 21.00
D -18.97 21.00
D -19.02 21.00
D -19.08 21.00
D -19.13 21.00
D -19.18 21.00
D -19.25 21.00
D -19.30 21.00
D -19.35 21.00
D -19.42 21.00
D -19.47 21.00
D -19.52 21.00
D -19.57 21.00
D -19.63 21.00
D -19.68 21.00
D -19.73 21.00
D -19.80 21.00
D -19.85 21.00
D -19.90 21.00
D -19.97 21.00
D -20.02 21.00
D -20.07 21.00
D -20.12 21.00
D -20.18 21.00
D -20.23 21.00
D -20.28 21.00
D -20.35 21.00
D -20.40 21.00
D -20.45 21.00
D -20.52 21.00
D -20.57 21.00
D -20.62 21.00
D -20.67 21.00
D -20.73 21.00
D -20.78 21.00
D -20.83 21.00
D -20.90 21.00
D -20.95 21.00
D -21.00 21.00
D -21.07 21.00
D -21.12 21.00
D -21.17 21.00
D -21.23 21.00
D -21.28 21.00
D -21.33 21.00
D -21.38 21.00
D -21.45 21.00
D -21.50 21.00
D -21.55 21.00
D -21.62 21.00
D -21.67 21.00
D -21.72 21.00
D -21.78 21.00
D -21.83 21.00
D -21.88 21.00
D -21.95 21.00
D -22.00 21.00
D -22.00 20.98
D -22.00 20.95
D -22.00 20.88
D -22.00 20.83
D -22.00 20.77
D -22.00 20.72
D -22.00 20.65
D -22.00 20.58
D -22.00 20.53
D -22.00 20.47
D -22.00 20.42
D -22.00 20.35
D -22.00 20.30
D -22.00 20.23
D -22.00 20.17
D -22.00 20.12
D -22.00 20.05
D -22.00 20.00
D -22.07 20.00
D -22.12 20.00
D -22.17 20.00
D -22.23 20.00
D -22.28 20.00
D -22.33 20.00
D -22.38 20.00
D -22.45 20.00
D -22.50 20.00
D -22.55 20.00
D -22.62 20.00
D -22.67 20.00
D -22.72 20.00
D -22.78 20.00
D -22.83 20.00
D -22.88 20.00
D -22.95 20.00
D -23.00 20.00
D -23.05 20.00
D -23.12 20.00
D -23.17 20.00
D -23.22 20.00
D -23.27 20.00
D -23.33 20.00
D -23.38 20.00
D -23.43 20.00
D -23.50 20.00
D -23.55 20.00
D -23.60 20.00
D -23.67 20.00
D -23.72 20.00
D -23.77 20.00
D -23.83 20.00
D -23.88 20.00
D -23.93 20.00
D -24.00 20.00
D -24.05 20.00
D -24.10 20.00
D -24.15 20.00
D -24.22 20.00
D -24.27 20.00
D -24.32 20.00
D -24.38 20.00
D -24.43 20.00
D -24.48 20.00
D -24.55 20.00
D -24.60 20.00
D -24.65 20.00
D -24.72 20.00
D -24.77 20.00
M -17.80 25.27
D -17.77 25.23
D -17.77 25.18
D -17.68 25.13
D -17.70 25.12
D -17.68 25.10
D -17.65 25.10
D -17.62 25.07
D -17.62 25.03
D -17.58 25.03
D -17.58 24.98
D -17.55 24.97
D -17.52 24.87
D -17.52 24.78
D -17.52 24.77
D -17.50 24.67
D -17.50 24.63
D -17.53 24.58
D -17.53 24.57
D -17.48 24.45
D -17.47 24.37
D -17.48 24.33
D -17.48 24.30
D -17.48 24.25
D -17.48 24.23
D -17.48 24.18
D -17.50 24.12
D -17.52 24.07
D -17.52 24.00
D -17.53 23.95
D -17.55 23.90
D -17.55 23.83
D -17.57 23.78
D -17.58 23.72
D -17.58 23.67
D -17.60 23.60
D -17.62 23.55
D -17.63 23.48
M -17.63 23.48
D -17.63 23.43
D -17.65 23.38
D -17.65 23.32
D -17.67 23.25
D -17.68 23.20
D -17.68 23.13
D -17.70 23.08
D -17.72 23.02
D -17.72 22.97
D -17.73 22.92
D -17.75 22.85
D -17.75 22.80
D -17.77 22.73
D -17.78 22.68
D -17.78 22.62
D -17.80 22.57
D -17.82 22.50
D -17.82 22.45
D -17.83 22.38
D -17.83 22.33
D -17.85 22.28
D -17.87 22.22
D -17.87 22.17
D -17.88 22.10
D -17.90 22.05
D -17.90 21.98
D -17.92 21.93
D -17.93 21.87
D -17.93 21.82
D -17.95 21.75
D -17.95 21.70
D -17.97 21.63
D -17.98 21.58
D -17.98 21.52
D -18.00 21.47
D -18.02 21.42
D -18.02 21.37
D -18.00 21.35
D -17.97 21.25
D -17.92 21.20
D -17.97 20.95
D -18.00 20.88
D -18.02 20.88
D -18.02 20.85
D -18.03 20.82
D -18.02 20.78
D -18.02 20.77
D -18.00 20.75
D -18.02 20.72
D -17.98 20.63
D -17.98 20.55
D -17.97 20.52
D -17.95 20.47
D -17.92 20.43
D -17.88 20.32
D -17.90 20.23
D -17.88 20.17
D -17.92 20.10
D -17.90 20.08
D -17.88 19.97
D -17.87 19.92
D -17.88 19.85
D -17.88 19.78
D -17.90 19.75
D -17.88 19.73
D -17.88 19.70
D -17.85 19.67
D -17.87 19.55
D -17.85 19.33
D -17.83 19.33
D -17.83 19.22
D -17.82 19.20
D -17.83 19.17
D -17.82 19.13
D -17.85 19.12
D -17.83 18.95
D -17.75 18.75
D -17.67 18.67
D -17.63 18.62
D -17.60 18.60
D -17.58 18.57
D -17.57 18.53
D -17.53 18.53
D -17.48 18.48
D -17.43 18.45
D -17.38 18.40
D -17.38 18.35
D -17.38 18.28
D -17.38 18.23
D -17.38 18.17
D -17.38 18.12
D -17.38 18.07
D -17.38 18.00
D -17.38 17.95
D -17.38 17.90
D -17.38 17.83
D -17.38 17.78
D -17.38 17.72
D -17.38 17.67
D -17.38 17.60
D -17.38 17.55
D -17.40 17.48
D -17.40 17.42
D -17.40 17.37
D -17.40 17.32
D -17.40 17.25
D -17.40 17.20
D -17.40 17.13
D -17.40 17.08
D -17.40 17.02
D -17.40 16.97
D -17.40 16.90
D -17.40 16.85
D -17.38 16.80
D -17.38 16.73
D -17.38 16.68
D -17.38 16.62
D -17.38 16.57
D -17.38 16.50
D -17.38 16.45
D -17.38 16.38
D -17.38 16.33
D -17.38 16.28
D -17.38 16.22
D -17.38 16.17
D -17.38 16.10
D -17.38 16.05
D -17.38 15.98
D -17.38 15.93
D -17.38 15.87
D -17.38 15.82
D -17.38 15.75
D -17.38 15.70
D -17.38 15.63
D -17.38 15.58
D -17.38 15.53
D -17.38 15.47
D -17.38 15.42
D -17.38 15.35
D -17.38 15.30
D -17.38 15.23
D -17.38 15.18
D -17.38 15.12
D -17.38 15.07
D -17.38 15.00
D -17.38 14.95
D -17.38 14.90
D -17.38 14.83
D -17.38 14.78
D -17.38 14.72
D -17.38 14.67
D -17.38 14.60
D -17.38 14.55
D -17.38 14.48
D -17.38 14.43
D -17.38 14.38
D -17.38 14.32
D -17.38 14.27
D -17.38 14.20
D -17.42 14.18
D -17.43 14.13
D -17.43 13.98
D -17.37 13.88
M -17.37 13.88
D -17.27 13.75
D -17.15 13.52
D -17.12 13.52
D -17.05 13.47
D -17.00 13.37
D -17.00 13.22
D -16.98 13.15
D -16.98 13.08
D -16.98 12.98
D -17.07 12.83
D -17.13 12.70
D -17.17 12.62
D -17.22 12.58
D -17.25 12.45
D -17.25 12.42
D -17.22 12.40
D -17.22 12.38
D -17.23 12.38
D -17.25 12.23
D -17.22 12.17
D -17.18 12.15
D -17.17 12.03
D -17.20 11.93
D -17.25 11.87
D -17.25 11.83
D -17.27 11.82
D -17.25 11.77
M -23.13 14.45
D -23.18 14.67
D -23.23 14.75
D -22.97 14.67
D -22.63 14.68
D -22.63 14.63
D -22.68 14.58
D -22.68 14.53
M -26.85 32.88
D -26.87 32.33
D -26.83 32.23
D -26.85 32.18
D -26.83 32.13
M -26.83 32.13
D -26.50 32.13
D -26.40 32.07
D -26.27 32.07
D -26.17 32.10
D -26.03 32.07
D -26.02 32.08
D -25.98 32.00
D -25.95 31.97
M -25.95 31.97
D -26.00 31.88
D -25.97 31.82
D -25.73 31.42
D -25.75 31.32
D -25.92 31.13
D -25.95 31.12
D -26.10 31.07
D -26.23 30.97
D -26.38 30.83
D -26.47 30.80
D -26.80 30.82
D -26.82 30.82
D -26.80 30.87
D -26.77 30.90
D -26.80 30.90
D -26.83 30.92
D -26.88 30.97
D -26.90 30.98
D -26.93 30.98
D -26.97 30.97
D -27.03 30.98
D -27.08 31.05
D -27.17 31.15
D -27.30 31.48
D -27.28 31.98
D -27.27 31.97
D -27.12 31.97
D -26.93 32.00
D -26.82 32.00
D -26.82 32.08
D -26.83 32.13
M -25.95 31.97
D -25.82 31.92
D -25.67 31.98
D -25.65 32.02
D -25.53 32.00
D -25.52 31.98
D -25.42 31.98
D -25.38 32.02
D -25.03 32.02
D -24.67 32.00
D -24.47 32.02
D -24.32 31.97
D -24.17 31.88
D -23.93 31.88
D -23.85 31.77
D -23.68 31.68
D -23.62 31.68
D -23.48 31.55
D -23.42 31.53
D -23.37 31.55
D -23.30 31.55
D -23.25 31.55
D -23.18 31.57
D -23.13 31.55
D -23.08 31.52
D -23.02 31.50
D -22.97 31.48
D -22.92 31.47
D -22.87 31.45
D -22.80 31.43
D -22.75 31.42
D -22.70 31.40
D -22.65 31.38
D -22.58 31.37
D -22.53 31.33
D -22.48 31.32
D -22.42 31.30
M -22.42 31.30
D -22.37 31.27
D -22.37 31.20
D -22.32 31.17
D -22.33 31.08
D -22.32 31.03
D -22.28 30.90
D -22.30 30.67
D -22.33 30.63
D -22.32 30.58
D -22.32 30.57
D -22.32 30.48
D -22.33 30.40
D -22.35 30.30
D -22.30 30.25
D -22.30 30.12
D -22.18 29.93
D -22.18 29.83
D -22.13 29.77
D -22.13 29.67
D -22.12 29.65
D -22.13 29.63
D -22.15 29.62
D -22.13 29.58
D -22.15 29.55
D -22.18 29.53
D -22.17 29.47
D -22.18 29.37
M -22.18 29.37
D -22.18 29.23
D -22.20 29.20
D -22.22 29.17
D -22.23 29.02
D -22.25 29.02
D -22.32 28.97
D -22.38 28.97
D -22.45 28.92
D -22.45 28.88
D -22.47 28.83
D -22.48 28.83
D -22.52 28.73
D -22.57 28.63
D -22.57 28.57
D -22.58 28.53
D -22.57 28.45
D -22.57 28.37
D -22.62 28.30
D -22.65 28.27
D -22.67 28.20
D -22.70 28.17
D -22.78 28.15
D -22.80 28.12
D -22.83 28.08
D -22.83 28.05
D -22.88 28.05
D -22.92 28.03
D -22.95 27.97
D -22.95 27.93
D -23.05 27.95
D -23.08 27.88
D -23.10 27.82
D -23.13 27.82
D -23.13 27.77
D -23.17 27.78
D -23.23 27.75
D -23.22 27.72
D -23.20 27.70
D -23.23 27.65
D -23.23 27.60
D -23.27 27.57
D -23.33 27.57
D -23.38 27.53
D -23.38 27.45
D -23.42 27.43
D -23.38 27.42
D -23.38 27.40
D -23.42 27.38
D -23.40 27.35
D -23.47 27.28
D -23.50 27.20
D -23.53 27.20
D -23.53 27.13
D -23.57 27.15
D -23.57 27.12
D -23.60 27.10
D -23.62 27.07
D -23.67 27.07
D -23.68 27.05
D -23.67 27.03
D -23.63 27.02
D -23.67 27.00
D -23.68 26.98
D -23.70 26.97
D -24.08 26.88
D -24.12 26.87
D -24.15 26.87
D -24.27 26.85
D -24.32 26.72
D -24.35 26.65
D -24.40 26.63
D -24.43 26.55
D -24.50 26.50
D -24.58 26.47
D -24.63 26.42
D -24.63 26.27
D -24.72 26.02
D -24.73 25.98
D -24.72 25.95
D -24.75 25.90
D -24.73 25.87
D -24.92 25.87
D -25.22 25.77
D -25.27 25.73
D -25.43 25.68
D -25.62 25.58
D -25.67 25.52
D -25.75 25.35
D -25.75 25.13
D -25.73 25.10
D -25.73 25.03
D -25.82 24.90
D -25.83 24.80
D -25.82 24.73
D -25.83 24.70
D -25.82 24.63
D -25.78 24.58
D -25.73 24.45
D -25.77 24.40
D -25.75 24.35
D -25.72 24.32
D -25.72 24.28
D -25.70 24.28
D -25.62 24.18
D -25.63 24.17
D -25.62 24.13
D -25.67 24.00
D -25.62 24.00
D -25.62 23.97
D -25.63 23.93
D -25.62 23.90
D -25.58 23.87
D -25.57 23.83
D -25.52 23.82
D -25.50 23.77
D -25.47 23.75
D -25.45 23.68
D -25.38 23.62
D -25.38 23.58
D -25.33 23.53
D -25.33 23.50
D -25.28 23.47
D -25.30 23.42
D -25.27 23.30
D -25.27 23.22
D -25.30 23.10
D -25.33 23.08
D -25.32 23.07
D -25.30 23.05
D -25.30 23.02
D -25.32 23.00
D -25.33 22.97
D -25.37 22.97
D -25.40 22.92
D -25.47 22.88
D -25.48 22.83
D -25.52 22.85
D -25.57 22.82
D -25.62 22.83
D -25.62 22.82
D -25.65 22.80
D -25.67 22.82
D -25.73 22.77
D -25.77 22.75
